"acct_id","acct_type","cust_id","bal_boy"
"88270062",s,230,26210.72
"77393089",s,231,22293.33
"99813755",s,232,33654.78
"90148409",s,233,7485.44
"63525531",s,234,32795.78
"22546452",s,235,7405.44
"64013015",s,236,6700.04
"99588064",s,237,27741.34
"67979300",s,238,6429.04
"26410037",s,240,9030.04
"70252457",s,241,11941.54
"61604522",s,242,32843.09
"97743263",s,243,8836.14
"44070172",s,244,27299.01
"97133761",s,245,4674.75
"65136411",s,246,27376.23
"65896181",s,247,4777.18
"54398556",s,248,21878.02
"28240794",s,249,18010.78
"66865271",s,251,33595.41
"91811784",s,252,36647.88
"19658188",s,253,5572.00
"81204952",s,255,22584.31
"19222117",s,256,18599.52
"18222298",s,257,15459.50
"70396203",s,258,6141.52
"55753626",s,259,39081.04
"28927626",s,260,10170.41
"88954816",s,261,5138.22
"50966639",s,262,26327.80
"82168082",s,263,6968.15
"66479274",s,264,5175.66
"40625448",s,265,11226.66
"39685502",s,266,9379.06
"10349874",s,267,20524.41
"48116856",s,268,19293.32
"19220454",s,269,5376.71
"81704458",s,270,22016.74
"24896252",s,271,35285.32
"86725614",s,272,8428.97
"72546829",s,273,7413.39
"48696397",s,274,4580.28
"33327398",s,275,29861.83
"29229692",s,276,4106.31
"57128721",s,277,8590.57
"33405891",s,279,9960.73
"85628570",s,280,3369.17
"79478098",s,281,18103.67
"47356661",s,282,2863.53
"81233815",s,283,30864.41
"61896822",s,284,12754.92
"19554394",s,285,11935.87
"61603478",s,286,7692.89
"50892629",s,287,5572.08
"10468931",s,288,14710.29
"75372353",s,289,20956.05
"55896537",s,290,16239.82
"91422508",s,291,18598.65
"69288498",s,292,20724.48
"94985303",s,293,9601.61
"82322150",s,294,16536.63
"92758012",s,295,18135.67
"31092238",s,297,5803.35
"47486371",s,298,26111.15
"15730652",s,299,20686.27
"29729424",s,300,5781.76
"60637403",s,301,19870.33
"29685487",s,302,14095.24
"17714078",s,303,24931.44
"22948086",s,304,5103.39
"44085692",s,305,5037.63
"86808254",s,306,34536.35
"38803556",s,307,17168.66
"30902334",s,308,9755.54
"88420626",s,310,34343.36
"52380039",s,311,33572.62
"56500086",s,312,18380.63
"11220626",s,313,6859.80
"49045127",s,314,5662.33
"94028859",s,315,18528.12
"14919450",s,316,28547.12
"86760971",s,317,21713.61
"67502131",s,318,33682.43
"48073743",s,319,36239.88
"72013572",s,320,9477.62
"80509257",s,322,35167.01
"75885600",s,324,5859.00
"91221385",s,325,7355.82
"59385535",s,327,4395.90
"47204878",s,328,12361.09
"39543459",s,330,6785.20
"27852686",s,331,9112.80
"52737063",s,332,29142.33
"38956684",s,333,4524.94
"87776788",s,334,5154.45
"73821103",s,335,20022.07
"66067248",s,336,6473.75
"92776651",s,337,9181.42
"81810696",s,338,15276.17
"94010540",s,339,17391.53
"83078892",s,340,20494.07
"38823721",s,341,32304.47
"57831122",s,342,26246.40
"73966023",s,343,7263.54
"63626039",s,344,30541.66
"19431404",s,345,16018.41
"49190997",s,346,9971.79
"81251794",s,347,22395.60
"33059720",s,349,32685.74
"81044295",s,350,6790.55
"15629528",s,351,26328.62
"83838335",s,352,12716.30
"25971309",s,353,8261.75
"62556085",s,355,5577.95
"22773891",s,356,11379.19
"56855656",s,357,9479.83
"40768738",s,358,10071.57
"84483993",s,359,6569.09
"66420354",s,360,4625.59
"83321549",s,363,32151.62
"12273125",s,365,17690.48
"59560712",s,366,8077.31
"93822247",s,367,9727.21
"80463777",s,368,28315.60
"24364399",s,369,28208.91
"65190975",s,371,24989.54
"84774436",s,372,14352.74
"99087671",s,373,7933.16
"46094867",s,374,6488.71
"22287096",s,375,9339.65
"61270833",s,376,23874.34
"27223668",s,377,20599.40
"42915982",s,378,27353.77
"19915644",s,379,29288.99
"22233589",s,380,24400.92
"89310816",s,381,13278.10
"29866121",s,382,8589.01
"60577909",s,383,8493.30
"58623094",s,384,20954.68
"51538413",s,385,23615.34
"77101685",s,386,6670.57
"98558628",s,387,6285.51
"37775869",s,388,23520.52
"76805174",s,389,34661.73
"68800093",s,390,16317.95
"51943487",s,391,16335.27
"64780016",s,392,26071.51
"22708744",s,393,35313.74
"22849739",s,394,7095.12
"59706985",s,395,32820.72
"20433265",s,396,9388.69
"58744038",s,397,7170.39
"72432301",s,398,5193.69
"95576404",s,399,32024.15
"42070324",s,400,7969.30
"46660383",s,401,6672.64
"71239590",s,402,12853.06
"24749939",s,403,14449.27
"71902174",s,404,26320.17
"60834222",s,406,4547.10
"21646399",s,407,11250.61
"28417426",s,408,17234.50
"23309439",s,409,8024.76
"24315413",s,410,11022.33
"23831287",s,411,11854.44
"46236995",s,412,38487.39
"72869660",s,414,5812.27
"50720939",s,415,22175.99
"83524206",s,416,23464.06
"80607988",s,417,35047.01
"48658454",s,419,8037.08
"62698301",s,420,13451.27
"52223038",s,421,9400.89
"91380277",s,422,5908.87
"35595142",s,423,31987.80
"49421542",s,424,6989.92
"88454487",s,425,6574.82
"73127154",s,426,20974.35
"26937912",s,427,25679.04
"58822527",s,428,13242.78
"54046844",s,429,9490.40
"75737497",s,430,6107.00
"34742217",s,431,12166.46
"16909494",s,432,10067.78
"65896362",s,434,9811.69
"57655836",s,435,13144.10
"26681263",s,436,5271.91
"31075498",s,437,11148.09
"62255079",s,438,17131.83
"21846887",s,439,8775.47
"19360304",s,440,30938.52
"51864986",s,441,7919.35
"62999186",s,442,5430.96
"50716998",s,443,5375.59
"43118418",s,444,7235.41
"42588947",s,445,13654.80
"73138676",s,446,7595.04
"64950020",s,447,34610.21
"28193931",s,448,16073.72
"20102354",s,449,5766.63
"73566052",s,450,35889.57
"29132758",s,451,18080.13
"42824299",s,452,7850.37
"12831790",s,453,37636.20
"95863989",s,454,31808.18
"67262247",s,455,11507.75
"69359292",s,456,17615.18
"31852737",s,458,16290.20
"53613762",s,459,17967.81
"75867068",s,460,30146.28
"76104447",s,461,5706.90
"35858384",s,462,4159.55
"65995256",s,463,7559.72
"54241885",s,464,4401.84
"59817110",s,465,6395.02
"71055510",s,466,5833.74
"80010117",s,467,8436.16
"56038734",s,468,33862.25
"43608795",s,469,15581.94
"61313500",s,470,36565.05
"43332001",s,471,6359.46
"39005169",s,472,33800.21
"65948727",s,473,26935.09
"62770243",s,474,9964.85
"53026607",s,475,10874.54
"83260337",s,476,7976.61
"14165903",s,477,7172.65
"62969920",s,478,26300.01
"99314554",s,479,24432.90
"14064192",s,480,4521.02
"24060493",s,482,38063.73
"31259610",s,483,25278.43
"10431491",s,484,18599.97
"65555113",s,485,8046.02
"44050068",s,486,23718.84
"35594369",s,487,10307.15
"36339632",s,488,33424.76
"18496469",s,489,24575.26
"39919481",s,490,25482.98
"47841695",s,491,20446.02
"41995200",s,493,9031.09
"21931189",s,494,26799.08
"62340739",s,495,31098.84
"52413853",s,496,17896.61
"64433556",s,497,16597.03
"98010247",s,498,28708.02
"35412467",s,499,3825.37
"25228986",s,500,5190.32
"53140439",s,501,7221.56
"73907723",s,502,10351.00
"29949982",s,504,8032.09
"22044248",s,505,10938.59
"34087169",s,506,5575.16
"22906526",s,507,16351.05
"33508342",s,508,10467.74
"35471930",s,509,6658.65
"41370945",s,510,34516.75
"79440774",s,511,26272.06
"22780064",s,512,8730.36
"76967420",s,513,33445.44
"82985122",s,514,29976.91
"59476423",s,516,34499.53
"58399002",s,517,5848.23
"20853664",s,518,6719.15
"86427287",s,519,7177.14
"76388659",s,520,32440.97
"79097742",s,521,10281.66
"70619663",s,522,8608.17
"96166984",s,523,13724.17
"14240513",s,524,30544.64
"31898021",s,525,12477.22
"75669119",s,526,21710.16
"98962160",s,527,12366.84
"13458555",s,528,6564.95
"32558215",s,529,6099.25
"94431466",s,530,26698.06
"35962006",s,531,33815.70
"56018639",s,532,20910.54
"82230406",s,533,7011.58
"11199297",s,534,11608.60
"52773718",s,535,7531.72
"64419842",s,536,12018.09
"30980118",s,537,34408.35
"76774574",s,538,15811.21
"46567042",s,539,31405.77
"72933137",s,540,27402.51
"83346333",s,541,29636.98
"77719916",s,542,5253.99
"99708052",s,543,31053.58
"93957732",s,544,7874.55
"94309022",s,546,40581.80
"88725512",s,547,6470.70
"44181292",s,548,14559.43
"24300343",s,550,10700.91
"11012177",s,551,23979.06
"73296685",s,552,6136.76
"82947775",s,553,18082.34
"33507278",s,554,6647.62
"82015946",s,556,13659.38
"71099868",s,558,8483.40
"85636986",s,559,5569.37
"58746557",s,560,9556.48
"35590712",s,561,33250.06
"82225508",s,562,18635.67
"46013196",s,563,33790.39
"44914012",s,564,28289.23
"19663465",s,565,16164.68
"71658951",s,566,26035.53
"80921191",s,567,15109.53
"60496760",s,568,6677.54
"47920875",s,569,14520.93
"38731372",s,570,10904.52
"77702973",s,571,29179.30
"69867433",s,572,35601.27
"30709980",s,573,7045.84
"12853068",s,574,30191.62
"82047341",s,575,7739.96
"42277111",s,576,34829.26
"38527959",s,577,30208.89
"69943175",s,578,29961.65
"42236739",s,579,35345.28
"67548547",s,580,21718.89
"83584588",s,581,15094.94
"84974405",s,582,10462.41
"18244981",s,583,30232.68
"89899025",s,584,8342.50
"27751420",s,585,15272.17
"46515691",s,586,5884.48
"45961072",s,587,33593.48
"50010316",s,588,22535.38
"96026535",s,589,5945.48
"44443507",s,590,28106.25
"81402244",s,591,6452.60
"83364067",s,592,20926.61
"97683204",s,593,14379.46
"21215499",s,594,5203.60
"37882676",s,595,6233.96
"45161281",s,596,15438.46
"24584212",s,597,6949.78
"13350363",s,598,9273.47
"86395606",s,600,23220.64
"84416014",s,601,11263.74
"61568168",s,602,6822.80
"65724979",s,603,16209.24
"40609684",s,604,7761.18
"14172885",s,605,5113.84
"92734513",s,606,4464.73
"26258685",s,607,30998.88
"40052751",s,608,4891.85
"11057442",s,609,8955.35
"72386906",s,611,12863.35
"80458572",s,612,32239.33
"29600061",s,613,6597.07
"22265618",s,614,17001.01
"35815859",s,615,32526.00
"42994446",s,616,31311.08
"57529401",s,617,9842.94
"26319205",s,618,35337.54
"26157469",s,619,6479.37
"83624028",s,620,29119.96
"74524098",s,621,9785.65
"62369846",s,622,6124.44
"37263190",s,623,11977.39
"49712580",s,624,8206.72
"72139295",s,625,11504.50
"68746153",s,626,18207.35
"37173581",s,627,32084.15
"11017913",s,628,9664.13
"86251119",s,629,33644.80
"72898049",s,630,8593.76
"87894739",s,631,35486.08
"92059438",s,632,27144.10
"56562403",s,633,29392.75
"86758409",s,634,9340.86
"22183839",s,635,17341.49
"73051672",s,636,7551.64
"39635188",s,637,32728.18
"89996354",s,638,21842.69
"37425532",s,639,8023.89
"90738532",s,640,23778.50
"89138136",s,642,6555.26
"95152720",s,643,16585.63
"43942357",s,644,13425.92
"48948960",s,645,11856.63
"92967047",s,646,5523.81
"92506374",s,647,7498.15
"73949609",s,648,11572.05
"48218056",s,649,9844.39
"38066082",s,652,6818.25
"31434315",s,653,6833.60
"13235020",s,654,24204.29
"36713842",s,655,6351.44
"57051955",s,656,6314.95
"75981768",s,657,5319.20
"77739685",s,658,23032.51
"39539956",s,659,13761.02
"66837695",s,660,6522.36
"92210687",s,661,36374.24
"16187376",s,662,14586.33
"97183326",s,664,8778.36
"26104792",s,665,11093.35
"54426072",s,666,34230.06
"16572815",s,667,33908.57
"21624692",s,668,22851.95
"36923458",s,669,6572.05
"89095386",s,670,34968.14
"50351074",s,674,21041.59
"48471546",s,675,5229.50
"22601883",s,676,16329.81
"99006459",s,677,6876.23
"25826132",s,678,16385.04
"27201003",s,679,36559.59
"26263910",s,681,19154.93
"42659844",s,682,5685.89
"79228747",s,683,25699.35
"91804692",s,684,6401.02
"39836726",s,685,8144.71
"35383897",s,686,10792.71
"88946003",s,687,18990.51
"35795712",s,688,11965.21
"72516069",s,689,8886.51
"83515604",s,690,31589.99
"56725253",s,691,30041.12
"62667500",s,692,16033.93
"46727669",s,693,12420.20
"58850103",s,694,8971.89
"59335646",s,695,6184.09
"48942775",s,696,29220.45
"69026736",s,697,17844.61
"21332962",s,698,33054.67
"29341714",s,699,10539.12
"77934898",s,700,29120.10
"41371357",s,701,7325.18
"98605136",s,702,22550.68
"59188841",s,703,14437.99
"80439964",s,704,8413.02
"12108497",s,705,7405.20
"78433662",s,706,9985.72
"63900754",s,707,25139.11
"16812199",s,708,8598.31
"48556382",s,709,9186.87
"31628455",s,710,8161.10
"13957721",s,711,21257.18
"76094920",s,712,34943.33
"86857660",s,714,12128.82
"96303560",s,715,15329.44
"85937393",s,716,10042.07
"93597634",s,717,22762.53
"11793191",s,721,22976.34
"45474886",s,722,14556.99
"40716140",s,723,8868.68
"87773671",s,724,17771.40
"46191331",s,725,7411.40
"81658453",s,726,31250.11
"79952537",s,727,22054.87
"23570575",s,728,6968.01
"75466922",s,729,8180.76
"27213058",s,730,10391.56
"34433252",s,731,24863.59
"56306731",s,732,24557.32
"29859517",s,733,12470.26
"30796548",s,734,32092.76
"77071701",s,735,11900.11
"55908265",s,736,16580.79
"51004996",s,737,20963.21
"77664734",s,738,32687.06
"71715548",s,739,8749.15
"32473976",s,740,7034.05
"28270468",s,741,4656.67
"94865094",s,742,7570.95
"99520813",s,743,36025.23
"85773712",s,744,10508.69
"52045377",s,745,8062.15
"11854805",s,746,5497.66
"78696037",s,747,26060.13
"49122965",s,748,18738.43
"21768453",s,749,4905.35
"50401824",s,751,11865.35
"60181113",s,752,26943.25
"71280867",s,753,20396.98
"12547257",s,754,10591.28
"45634902",s,755,9428.75
"70401517",s,756,19606.80
"33043840",s,757,8093.75
"43712759",s,758,12535.32
"81857301",s,759,13664.73
"36118472",s,760,28167.22
"44458933",s,761,5724.54
"17119432",s,762,6497.43
"71517037",s,763,6615.18
"22774031",s,764,17137.41
"61681574",s,765,6981.97
"99114367",s,766,11488.44
"55558653",s,767,25956.98
"57421405",s,768,14880.08
"92021211",s,769,27553.18
"14823511",s,770,5402.54
"33721670",s,771,8551.52
"82055984",s,772,27900.28
"37351590",s,773,18671.07
"14619128",s,775,17904.74
"68484323",s,776,17345.69
"89415352",s,777,7593.38
"38737932",s,778,23753.87
"34045845",s,779,12702.44
"71020954",s,780,5146.78
"59311695",s,781,13104.55
"66319803",s,782,35555.69
"33831075",s,783,35807.90
"25315041",s,784,17905.75
"15376156",s,785,8642.05
"10098473",s,787,26616.41
"66114228",s,789,7331.81
"65674839",s,790,7030.83
"47721230",s,791,24762.86
"38424042",s,792,7326.56
"42291832",s,793,10458.66
"18857345",s,794,7811.22
"76373168",s,795,36232.63
"88399263",s,796,38251.89
"27041776",s,797,7120.18
"75743724",s,798,28343.81
"84191131",s,799,4917.91
"71014256",s,800,6185.65
"91609976",s,801,4754.51
"41125696",s,802,7209.48
"34967966",s,804,7802.06
"67855707",s,805,29459.02
"16723691",s,806,22756.78
"29491452",s,807,12550.02
"80980792",s,808,16843.83
"21304218",s,809,15834.80
"26948362",s,810,27525.81
"59199338",s,811,17096.04
"90702643",s,813,6539.76
"96358086",s,814,9277.18
"17781297",s,815,8861.44
"21623914",s,816,30824.91
"38288522",s,817,8281.17
"37529216",s,818,10029.00
"70222104",s,819,6797.04
"33714312",s,821,5960.57
"57019136",s,822,18563.03
"16019649",s,823,16204.76
"44333252",s,824,25392.56
"38436262",s,825,33310.06
"18147035",s,826,5039.34
"54364631",s,827,12267.53
"26885507",s,828,28240.52
"39693707",s,829,17625.44
"42960403",s,830,11412.25
"57788614",s,831,34351.00
"64542129",s,832,6265.43
"89754701",s,833,6401.30
"37710812",s,834,20989.12
"51038866",s,835,7156.14
"32713422",s,837,5848.32
"39830153",s,838,23577.68
"89838358",s,840,7209.66
"35251953",s,841,7940.98
"27525020",s,842,22472.94
"46499401",s,843,18467.41
"80161144",s,844,27331.61
"59857503",s,845,26267.63
"49117866",s,846,11405.44
"36729753",s,847,14991.41
"36974068",s,848,27769.18
"44136601",s,849,21431.12
"21232473",s,850,13358.70
"59683812",s,851,6232.53
"34205437",s,852,8753.82
"48141290",s,853,36008.18
"10763562",s,854,18945.54
"32789612",s,855,28936.12
"63583743",s,856,6362.03
"66080791",s,857,7945.46
"41598733",s,858,6749.37
"20703057",s,859,9041.23
"79641648",s,860,23865.14
"21124279",s,861,5794.95
"23455530",s,862,35401.04
"67879304",s,863,24599.47
"74489292",s,864,7604.86
"93902024",s,865,9357.21
"42887348",s,866,4127.54
"13358169",s,868,27535.35
"36044023",s,869,9611.25
"59509794",s,870,17564.12
"24460655",s,871,15210.31
"25896318",s,872,36647.73
"82804305",s,874,8129.44
"10493739",s,876,30680.36
"55732012",s,877,21600.74
"67911527",s,879,22917.93
"17246710",s,880,30637.70
"24856700",s,881,17697.53
"12348310",s,882,29051.05
"71406634",s,883,15802.99
"17565893",s,884,20032.18
"13202078",s,886,9274.15
"38675089",s,887,4163.12
"42389316",s,888,8720.03
"49260928",s,889,11105.53
"53240711",s,890,18446.16
"41518460",s,891,20509.47
"30805031",s,892,30822.01
"39432283",s,893,11796.75
"53586835",s,894,7591.84
"67426070",s,895,8959.99
"57341741",s,896,21730.00
"87808931",s,897,7119.13
"21811230",s,898,28651.28
"45550938",s,899,6891.86
"89853876",s,900,36476.73
"92201457",s,901,6687.30
"20637046",s,902,7273.46
"54397887",s,903,7420.36
"81098995",s,904,6987.78
"51880142",s,905,10318.70
"36336518",s,906,6627.39
"99192682",s,907,6602.51
"55544058",s,908,35320.40
"50155264",s,910,17177.69
"32674461",s,911,32886.20
"76348264",s,912,6369.87
"36448751",s,913,11126.77
"21600976",s,915,6729.39
"27657661",s,916,23694.64
"80895961",s,918,15123.56
"42678451",s,919,24370.86
"64166922",s,920,12725.17
"71856580",s,921,32477.00
"20513890",s,922,4896.89
"50835998",s,923,2238.12
"92129231",s,924,6110.50
"41378631",s,925,28032.76
"43028698",s,926,24732.67
"98375248",s,927,9507.55
"10501169",s,928,4446.19
"81050954",s,929,30798.70
"34909247",s,930,20535.87
"22368515",s,931,30527.17
"43024634",s,932,18444.87
"52708722",s,933,4617.82
"89894792",s,934,5613.69
"41128288",s,935,5812.97
"15990288",s,936,9528.34
"11662718",s,937,25054.48
"87900604",s,938,15092.39
"15556325",s,939,8240.01
"94035075",s,940,7888.01
"71963591",s,941,8563.58
"20182523",s,942,26117.77
"59898572",s,943,7695.62
"51556149",s,944,35504.01
"78546862",s,945,9185.30
"52218339",s,946,9224.98
"80871862",s,947,5764.08
"30521773",s,948,35035.18
"11894257",s,949,27673.51
"78558129",s,951,6720.06
"13518021",s,952,8450.90
"62562364",s,953,22892.39
"18002530",s,954,6411.43
"14219833",s,955,24208.39
"94034771",s,956,7294.13
"58741462",s,958,37141.16
"89591756",s,959,6735.71
"70567278",s,960,12583.27
"45238158",s,961,9924.29
"23171962",s,962,27582.38
"97693570",s,963,7620.26
"86658389",s,965,9341.88
"55392833",s,966,21857.44
"56715479",s,967,6127.10
"30530602",s,968,23795.46
"40122642",s,969,37115.23
"18524250",s,970,15246.78
"70733970",s,971,11708.75
"27388197",s,973,5063.76
"30517868",s,975,42457.35
"55312438",s,976,6546.88
"91379776",s,977,28812.29
"38289972",s,979,5020.02
"73739831",s,980,34269.16
"64722416",s,981,18831.04
"31102486",s,982,4137.95
"45050808",s,983,30414.34
"57187675",s,984,5618.52
"34467219",s,985,5821.70
"56168437",s,986,13564.03
"28946518",s,987,13159.69
"11103605",s,988,7916.47
"12952146",s,989,29587.70
"60587297",s,990,5101.53
"79057025",s,991,13003.61
"23867809",s,992,10683.76
"10188717",s,993,36177.58
"76721383",s,994,8129.32
"19446956",s,995,29240.58
"98428844",s,996,18291.83
"84727661",s,997,14466.56
"68808672",s,998,22426.33
"54741105",s,999,35333.96
"18340748",s,1000,7070.00
"30840201",s,1001,24227.99
"67791774",s,1002,10996.80
"97779125",s,1003,8267.13
"51066883",s,1004,11398.41
"99582101",s,1005,6329.85
"95488722",s,1006,27885.00
"30095014",s,1007,21729.30
"54293432",s,1008,6340.84
"67098199",s,1009,6887.68
"31113815",s,1010,36862.67
"34423326",s,1011,6974.87
"96562737",s,1012,22865.56
"52147277",s,1013,27755.99
"94052742",s,1015,26435.64
"69186826",s,1016,12601.69
"31453222",s,1017,4778.56
"75585014",s,1019,4605.37
"80381330",s,1020,6470.91
"99209899",s,1021,27667.84
"65626752",s,1022,32994.89
"70783366",s,1023,9131.33
"91421328",s,1024,8541.13
"85434712",s,1025,8251.64
"82245315",s,1026,31549.69
"29915436",s,1027,12797.65
"73814155",s,1029,8392.76
"69394060",s,1030,18095.88
"37327748",s,1031,4887.67
"85228054",s,1032,8645.41
"57836354",s,1033,7304.84
"77625450",s,1034,6028.18
"90486230",s,1035,10097.91
"29603088",s,1037,20697.63
"50933971",s,1038,33935.22
"92466934",s,1039,22669.91
"90515837",s,1040,6131.47
"64342697",s,1041,19774.82
"10398019",s,1042,25172.97
"13564624",s,1043,14856.94
"37249970",s,1044,18632.57
"67068358",s,1045,8019.90
"67259310",s,1047,20121.61
"25745750",s,1048,22935.61
"51553934",s,1049,31595.97
"40414930",s,1050,15712.05
"72966458",s,1051,4512.34
"63082075",s,1052,29002.60
"19639967",s,1053,34188.48
"92668049",s,1054,27667.09
"11970678",s,1056,7650.68
"45234890",s,1058,19465.35
"18073556",s,1059,30102.00
"18941460",s,1060,3564.23
"83912937",s,1061,43429.44
"66913149",s,1062,8055.68
"34592751",s,1063,27167.01
"89710722",s,1064,29483.08
"50765526",s,1065,32133.18
"61254344",s,1066,5516.00
"76944819",s,1067,9060.53
"57073273",s,1068,6653.70
"41597373",s,1069,12878.87
"56869969",s,1071,32578.14
"47021230",s,1072,6667.72
"89688099",s,1073,37833.47
"70502861",s,1074,5791.63
"85647093",s,1075,7105.25
"59135991",s,1076,30084.95
"86455334",s,1077,35744.00
"38375277",s,1078,4795.77
"13961893",s,1079,19442.86
"93543575",s,1080,21529.02
"64996360",s,1082,27602.60
"64742714",s,1084,25865.67
"91095187",s,1085,24690.95
"23632550",s,1086,7266.15
"17955606",s,1087,34231.11
"82231944",s,1088,34240.86
"97249290",s,1089,24876.82
"29614989",s,1091,11104.58
"17486715",s,1092,4741.60
"55565315",s,1093,37764.40
"15914095",s,1094,16437.27
"51748651",s,1095,7372.26
"59168191",s,1096,7863.03
"57728503",s,1097,34621.03
"11202168",s,1098,21512.68
"87767876",s,1099,11032.63
"24497684",s,1100,28349.36
"91131186",s,1101,28683.34
"10056993",s,1102,12075.97
"94057515",s,1103,14296.45
"72195571",s,1104,19453.63
"98993333",s,1106,26456.09
"37950945",s,1109,13913.52
"46677840",s,1110,8727.99
"94013227",s,1112,7879.23
"66474771",s,1113,6521.28
"27526845",s,1114,17496.12
"61175622",s,1115,6158.31
"64847542",s,1116,10389.81
"14795598",s,1117,5163.97
"60760953",s,1118,5910.25
"21357826",s,1119,6911.66
"98971919",s,1120,11634.92
"80062606",s,1121,32943.61
"71674062",s,1122,34691.47
"34475005",s,1123,30303.04
"23082452",s,1124,16107.55
"87516112",s,1125,12721.74
"15204404",s,1126,33815.52
"57366028",s,1127,16825.97
"24085771",s,1128,34177.14
"96313390",s,1130,7389.70
"18337062",s,1131,6666.90
"61898547",s,1132,12789.28
"67800960",s,1133,36965.85
"74306822",s,1134,8903.30
"37811317",s,1135,12193.23
"40568324",s,1136,26396.99
"96938188",s,1137,8678.59
"51119591",s,1138,6390.97
"38613587",s,1139,11398.67
"50475510",s,1140,21474.70
"66906635",s,1141,23259.36
"21940601",s,1142,29036.95
"52698231",s,1143,19435.19
"90148186",s,1144,4920.37
"94559787",s,1145,6866.97
"20627285",s,1146,36515.21
"84332196",s,1147,30976.86
"34911936",s,1148,6140.43
"62014709",s,1150,19893.78
"54156758",s,1151,31212.24
"79207182",s,1152,24596.63
"87987544",s,1154,26774.23
"84930562",s,1155,8460.19
"67802847",s,1156,33901.97
"57969344",s,1157,24736.95
"16330122",s,1159,24656.28
"30052092",s,1160,34457.72
"30528588",s,1161,6688.91
"81913050",s,1162,14351.62
"14351818",s,1163,8848.98
"95246173",s,1164,32314.07
"93584130",s,1165,7708.34
"22675211",s,1166,7511.99
"76358834",s,1167,32955.55
"45975449",s,1168,4076.59
"71898327",s,1169,22639.65
"31006843",s,1170,9491.23
"34275734",s,1171,30138.15
"76184278",s,1172,30520.31
"78688110",s,1173,7876.43
"41812310",s,1174,7968.52
"19593129",s,1175,7490.59
"55024120",s,1176,9825.52
"30491251",s,1177,17036.52
"98868663",s,1178,18178.15
"82679551",s,1179,8698.70
"75013687",s,1181,27647.69
"61195832",s,1182,12556.64
"25710918",s,1183,12018.30
"67163344",s,1184,31906.98
"13407861",s,1185,7233.49
"92519450",s,1186,5107.30
"99787742",s,1187,11314.28
"90248473",s,1188,11088.78
"50070001",s,1189,8854.51
"31667203",s,1190,7774.28
"80433702",s,1191,10106.25
"65691721",s,1192,30109.32
"44309017",s,1194,24393.85
"34815580",s,1195,18406.19
"69817954",s,1196,20198.71
"46215149",s,1197,6649.76
"53200421",s,1198,39545.46
"44316849",s,1199,7564.51
"81349213",s,1200,17342.79
"25876785",s,1201,21651.17
"37288844",s,1203,10305.65
"64371901",s,1204,7546.85
"36737513",s,1205,7814.44
"73539315",s,1206,10073.99
"14829905",s,1207,8993.89
"12180478",s,1208,5597.13
"64263074",s,1209,6900.59
"83272386",s,1210,11741.45
"89712671",s,1211,28549.58
"18206949",s,1212,35566.08
"82053708",s,1213,16481.14
"42348602",s,1214,17460.72
"56221281",s,1215,6337.34
"94450606",s,1216,13455.02
"91710770",s,1217,29821.93
"19442400",s,1218,9683.04
"28417792",s,1219,15845.09
"18510702",s,1220,5993.50
"20398749",s,1221,8068.59
"49614170",s,1222,18283.29
"28321484",s,1223,28877.28
"97281434",s,1224,6659.39
"44215001",s,1225,9739.87
"68220908",s,1226,3642.48
"34441449",s,1227,14297.96
"19086622",s,1228,10595.47
"82284591",s,1229,33022.30
"86585002",s,1230,4819.33
"39315499",s,1232,6112.20
"48076785",s,1233,4929.99
"42058230",s,1234,5368.30
"19945239",s,1235,23482.98
"69000504",s,1236,4197.62
"35249900",s,1237,8920.10
"88293052",s,1238,29288.04
"79346511",s,1239,19064.49
"26496673",s,1240,10776.28
"56314567",s,1242,24708.07
"57024452",s,1243,7941.11
"73159711",s,1244,9393.76
"42442036",s,1245,27569.68
"66602617",s,1246,8067.01
"79705797",s,1247,27628.06
"93004340",s,1248,20414.59
"79700083",s,1249,10286.09
"44176147",s,1250,4229.88
"37875930",s,1251,21705.81
"65445629",s,1252,8499.95
"60999114",s,1253,5915.59
"90202638",s,1254,7898.55
"46298954",s,1255,23540.59
"28199713",s,1256,17321.00
"50863472",s,1257,10098.49
"37782855",s,1258,26975.68
"67895933",s,1259,32826.09
"54634484",s,1260,16682.71
"24464962",s,1261,24984.32
"41380129",s,1262,36886.49
"60352369",s,1263,6444.55
"65475693",s,1264,29809.74
"47497193",s,1265,25895.34
"52662091",s,1266,35766.56
"11036736",s,1267,7730.73
"84004466",s,1268,17676.13
"89339498",s,1269,4293.83
"20033212",s,1270,6708.94
"49414976",s,1271,34714.39
"74443039",s,1272,7409.86
"31125872",s,1273,16875.45
"51423839",s,1274,11909.10
"64792634",s,1275,11251.62
"98276368",s,1277,4412.84
"81381365",s,1278,6359.15
"31309981",s,1279,6232.91
"41256041",s,1280,8118.12
"13086846",s,1281,17933.61
"17746036",s,1282,15283.72
"35642405",s,1284,6482.08
"10047273",s,1286,7430.95
"47692991",s,1287,10282.05
"60158830",s,1288,5252.25
"15736079",s,1289,21421.12
"19137502",s,1290,16825.62
"22439812",s,1291,21691.98
"27440863",s,1292,6096.09
"65021789",s,1293,13685.43
"38805914",s,1295,36141.17
"52823098",s,1296,17399.77
"41861575",s,1297,30639.29
"18826281",s,1298,34119.39
"95689811",s,1300,21846.22
"51471128",s,1301,7103.63
"18802676",s,1302,6788.70
